config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,mean_abs_grad
residual_only,Residual only,16,1,19.7078367588754,9.209524065460048,23.258456723433323,1.093889781994216,59.31840912258728,5,4,1.1982180685940675
residual_only,Residual only,17,1,22.988599488734984,19.785254693952368,16.01920363026951,7.025342136970296,45.358546430064905,5,4,1.3481016392056069
residual_only,Residual only,18,1,20.265684898772726,18.47257376779531,10.39405541598082,8.705608259585922,35.41198379991437,5,4,1.3024122939478164
residual_only,Residual only,19,1,24.119119191024335,24.310413630026495,15.320911491759633,5.8242906488262,42.031358855218144,5,4,1.36818876652835
residual_only,Residual only,20,1,18.896807919021214,20.279831078481244,12.024393642622826,0.7678110973687376,34.25975842175363,5,4,1.2858451045348984
residual_only,Residual only,21,1,27.055041339184307,24.427232787615537,21.834789061729666,1.6989319508859408,57.66676783062021,5,4,1.3881132155467113
residual_only,Residual only,22,1,15.408557152939807,13.62926776320636,4.660817251151587,11.264336179620011,23.1113569057265,5,4,1.1849542062384884
residual_only,Residual only,23,1,18.35781265765484,15.051105663810304,17.030886826886388,0.10170110207118904,43.22733820092756,5,4,1.1494879422518072
residual_only,Residual only,24,1,12.478776948751834,7.062686597943467,9.915794832196918,6.15286391258412,29.636870686536277,5,4,1.0650699929257559
residual_only,Residual only,25,1,23.594359677683784,24.26474627400192,16.41176368086058,0.012857746523633681,45.83508841620766,5,4,1.4434905604214638
residual_only,Residual only,26,1,20.628679110516,20.39002009335926,7.668523455599152,10.697694770163485,31.036981485181993,5,4,1.3361876907708834
residual_only,Residual only,27,1,20.932818908971218,15.059516183321106,20.897225788645095,0.7623873837030053,52.849855885539654,5,4,1.2647883748676794
residual_only,Residual only,28,1,15.830149120176216,7.055263049162049,19.29813328797796,0.3092857951656511,48.90078458721512,5,4,1.0760858144769936
residual_only,Residual only,29,1,15.467729384340577,5.573916997453238,20.28968248103945,0.6459422889252688,50.07714125353056,5,4,1.0929335942052287
residual_only,Residual only,30,1,17.06308773864254,11.097695367215316,17.942023136147746,0.7415224487009116,45.31543777143862,5,4,1.1682289653337605
residual_only,Residual only,31,1,18.94807229528357,14.714065371020798,14.32588034302539,5.90428733335331,40.45987110573938,5,4,1.244332884844224
residual_only,Residual only,32,1,25.45806521805951,16.746600611641334,24.912266636319877,3.16446906982215,65.17459057913321,5,4,1.3012266333786773
residual_only,Residual only,33,1,22.28686442251751,19.00623094415942,15.116507280401104,5.607563842244834,45.527431959506366,5,4,1.2997749869739565
residual_only,Residual only,34,1,22.511529958903836,22.559712083612713,15.077238716858304,4.9309874005349155,39.995708267854994,5,4,1.339915435368997
residual_only,Residual only,35,1,12.634453110830533,13.298722137327122,6.8206631319037525,2.830789283380256,21.109578885287632,5,4,1.1044999512743512
residual_only,Residual only,36,1,19.893806035387346,22.48777000071792,9.923103962498347,3.7571253367020634,30.842558803411475,5,4,1.328471372436756
residual_only,Residual only,37,1,23.657503799773956,27.313689953604218,13.553201312497372,3.141274566841107,36.86136072504629,5,4,1.4202131719597386
residual_only,Residual only,38,1,24.889692673486508,25.88731211244945,7.771253008575046,14.143131121827421,33.6410153472197,5,4,1.440197203125095
residual_only,Residual only,39,1,17.010710465987973,9.06678123461182,17.925132956400144,2.8723928525175118,47.03688654221074,5,4,1.2011810640878116
residual_only,Residual only,40,1,16.512550916802663,2.3438461654032205,24.85034132053246,1.8100571372511909,59.55245419915302,5,4,1.0776262115040562
residual_only,Residual only,41,1,27.5589142230753,30.75434007477675,11.258018482854352,9.881400226925521,38.84557651582217,5,4,1.6297840564697021
residual_only,Residual only,42,1,17.2003812942015,16.53211714631324,12.366563810090428,1.0163912403880182,34.720899643791505,5,4,1.1954046506032856
residual_only,Residual only,43,1,20.65520660866537,13.453993182812992,19.467653869016917,2.432367494588764,53.28047257444673,5,4,1.247970445862681
residual_only,Residual only,44,1,23.422716729155667,25.700744111005882,8.76592587353745,9.21522991194193,33.07414878266896,5,4,1.447720046862218
residual_only,Residual only,45,1,20.747037257800123,26.09000428667264,10.802075724842014,2.279257555024873,28.528882902830325,5,4,1.3683617818630445
residual_only,Residual only,46,1,14.328352126658892,8.320880460700543,15.194837843866651,0.6005090569558275,40.07113852827865,5,4,1.0934941388395938
residual_only,Residual only,47,1,13.366298078578104,2.169426569794724,20.236394604024248,0.7548778513225353,48.37146132340044,5,4,1.0328715987290693
residual_only,Residual only,48,1,18.32937098227797,18.524815727228514,10.162951963607972,6.684998785969939,29.58285368868491,5,4,1.2340812772698506
residual_only,Residual only,49,1,5.029515777870526,4.070417373503,3.801497567297022,0.8021859439549583,11.175042420521148,5,4,0.893207497639559
local_and_residual,Local cost + residual,0,1,89.46554779594271,0.0,154.95887430955457,0.0,357.86219118377085,5,4,0.9984563543156725
