task,task_label,n_qubits,config_id,config_name,config_label,seed,L,residual_reduction,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,n_deterministic_params,deterministic_labels,mean_abs_grad
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,28,3,sum,4.826753810793321,2.6597285438749623,4.982792919938372,0.27194696618978076,20.352506981641792,24,23,1,alpha_0,1.2540039808038863
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,29,3,sum,3.8500002761525804,2.5068683649508845,6.042217855160505,0.12516892894084514,29.605233178324134,24,23,1,alpha_0,0.8781318345880375
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,30,3,sum,4.9245151532947515,1.8313104953751251,5.288463751225208,0.06254227695245283,18.16659647707092,24,23,1,alpha_0,1.7742243369561177
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,31,3,sum,4.802499613472639,3.242279680170233,4.936623751364444,0.05612586615592983,18.437869618379374,24,23,1,alpha_0,1.455359590943841
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,32,3,sum,6.51139126816298,3.9037461199089396,8.627886732843564,0.0022130949142143332,38.29453122751477,24,23,1,alpha_0,1.3112193600403257
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,33,3,sum,3.0726385830038923,1.347057910050917,3.84783538084217,0.34435327955239975,15.067080350124586,24,23,1,alpha_0,1.071131331715138
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,34,3,sum,5.7588560776196855,2.2289677417203673,7.511515996462131,0.12172548180734181,25.248064905039094,24,23,1,alpha_0,1.6852537478969924
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,35,3,sum,5.860340642323165,4.271732046623905,5.529800414356099,0.0628863003852342,20.963190001351848,24,23,1,alpha_0,1.275884562364139
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,36,3,sum,7.3355093602427175,6.535806535705664,5.931410284810435,0.0591522696148676,24.482315858765062,24,23,1,alpha_0,1.4342557152995472
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,37,3,sum,4.576272511425804,3.3439352846356036,3.797965893192702,0.1401811308328978,14.17398317180126,24,23,1,alpha_0,1.8446350283048247
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,38,3,sum,3.4676691146937877,1.4821662658151524,4.924037052833335,0.007041139844518633,16.986534048370615,24,23,1,alpha_0,0.869530856738265
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,39,3,sum,4.35349000766938,3.871448320000464,4.682699646538845,0.07180678497698266,23.08504274605532,24,23,1,alpha_0,1.0068692082518844
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,40,3,sum,2.7837279391017176,2.230465402632668,2.825594814805311,0.16055832428734018,12.132934294047097,24,23,1,alpha_0,0.9441788914988605
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,41,3,sum,4.724139292642382,2.381226210507503,8.689899552528988,0.11995834055576866,42.44197366277404,24,23,1,alpha_0,1.3196441248741264
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,42,3,sum,2.4700884622830426,1.6583311884872884,2.1874062158846246,0.003938657611786233,7.495161047687869,24,23,1,alpha_0,1.3012405619514757
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,43,3,sum,4.2379798108580475,1.907345599217635,6.184696840856393,0.01573334701258936,22.74532595223645,24,23,1,alpha_0,1.594786952836578
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,44,3,sum,4.500089811404362,3.4017069936342805,4.267087968605483,0.22581828502694884,15.445322440047098,24,23,1,alpha_0,1.0391346397038765
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,45,3,sum,4.40526947736952,1.425597305335866,7.695669350684143,0.07058932965788373,35.085299329215665,24,23,1,alpha_0,1.034625240613918
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,46,3,sum,6.655032081583866,6.145787461568829,4.809616770593528,0.11186019215439075,21.37444407715393,24,23,1,alpha_0,0.9542459442594581
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,47,3,sum,2.833638297421634,0.915760075809757,4.847411711740654,0.24698376282279408,19.312071008339117,24,23,1,alpha_0,0.7694110161989497
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,48,3,sum,2.645209961501504,2.2906512313015472,2.454561810136956,0.04213059993522089,9.122823169856748,24,23,1,alpha_0,0.8617684246943496
xxz_delta0.5,XXZ (Delta=0.5),7,4,residual_only,Residual connections only,49,3,sum,6.361500972761313,6.128045199948009,5.213253184062884,0.038034530150921286,17.915210842349722,24,23,1,alpha_0,0.8306858149536769
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,0,3,sum,6.316610941530828,1.912119748023092e-15,13.259400781693152,0.0,56.9518446343588,21,21,0,,0.11175798167411617
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,1,3,sum,4.95011291610525,7.532390601288547e-15,9.786389025729578,0.0,32.72193113547422,21,21,0,,0.08776635401325263
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,2,3,sum,3.169965803818305,3.2251801482327655e-15,9.292393099691994,0.0,43.55409304517159,21,21,0,,0.05456784011065449
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,3,3,sum,2.564766755299253,1.2871607027026236e-14,5.233076992798335,0.0,17.122603549925298,21,21,0,,0.04859211247910903
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,4,3,sum,4.945132507582981,3.0167133069839204e-15,8.078525653982933,0.0,26.12406797881032,21,21,0,,0.096873321651951
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,5,3,sum,6.6388309995920345,3.88403251010348e-15,13.840770746311591,0.0,46.958502667479074,21,21,0,,0.11390167245012857
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,6,3,sum,6.819258127505859,2.533351963878444e-15,13.763064194709452,6.33337990969611e-16,44.848592290174835,21,21,0,,0.11741783558905636
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,7,3,sum,2.2986493300244653,8.620800292165002e-15,5.513104193267123,0.0,19.276269332031717,21,21,0,,0.04540463657724298
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,8,3,sum,4.806780982679214,4.08439527035274e-15,13.729429426101529,0.0,64.2610198246773,21,21,0,,0.07690169874245453
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,9,3,sum,3.1854144464514307,9.37137562657598e-15,6.742078906592468,0.0,23.417272066973826,21,21,0,,0.0647738854934424
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,10,3,sum,12.005273080489,1.329303816741293e-15,27.33443970022534,0.0,92.52631155577687,21,21,0,,0.1394539292817146
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,11,3,sum,5.497419261706024,1.2414322992614942e-15,12.14313323537768,2.3276855611153016e-16,40.21578253095862,21,21,0,,0.09874581749830186
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,12,3,sum,4.4991482116975545,3.175363836667944e-15,11.343313283902198,0.0,43.308177762223,21,21,0,,0.07934073222384204
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,13,3,sum,8.152133055645548,2.6999123833583265e-15,16.507212421235913,0.0,56.26479930887314,21,21,0,,0.13403468517177639
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,14,3,sum,6.882517385572313,2.5035688259655965e-15,15.583139564679545,0.0,63.42484957096072,21,21,0,,0.11320451729547304
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,15,3,sum,4.090033035751965,1.3989020617673008e-15,8.46331493945401,0.0,31.179937451115485,21,21,0,,0.07885610838667471
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,16,3,sum,5.999870382899167,6.4550171208393885e-15,12.531632539823928,0.0,40.460446318381706,21,21,0,,0.1066842775315443
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,17,3,sum,4.0605087372158595,7.746206821223588e-15,8.333825563261229,0.0,32.574498982290514,21,21,0,,0.07388887999376163
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,18,3,sum,14.56299218871618,1.8637907323525324e-15,47.29907216359921,1.5531589436271103e-16,218.4879348341109,21,21,0,,0.1141311812670259
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,19,3,sum,3.71766569921981,3.333289390747768e-15,6.005584009406724,0.0,17.366701291025873,21,21,0,,0.07472934913530217
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,20,3,sum,2.8422849797442247,2.7157368629823664e-15,4.931724248971146,0.0,18.696316499175506,21,21,0,,0.06123357235470823
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,21,3,sum,4.812598125819697,1.2540861668555745e-15,7.233709144451117,0.0,21.14895941892558,21,21,0,,0.100820891111185
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,22,3,sum,7.507207582003745,2.641169216744462e-15,14.435263114692443,0.0,52.79060562398674,21,21,0,,0.12995681769435574
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,23,3,sum,3.330509419474165,6.241007036648899e-15,8.091685400232217,0.0,27.92956171292456,21,21,0,,0.06440623291215514
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,24,3,sum,3.139148067050698,3.235955108026658e-15,7.199185437188455,0.0,30.230851545575277,21,21,0,,0.05959546984679582
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,25,3,sum,5.3675580798089015,2.6400753174448024e-15,11.847917203986778,0.0,47.293255991855176,21,21,0,,0.09687670097148256
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,26,3,sum,6.691929015597563,2.980602247414627e-15,13.298659838867398,0.0,43.1305954108806,21,21,0,,0.11902229399908118
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,27,3,sum,3.675119862188853,3.0960898486424424e-15,9.59527392163714,0.0,44.05269802265479,21,21,0,,0.06557761421310027
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,28,3,sum,3.890707720717311,2.6874141722601706e-15,7.2545821008697144,0.0,23.957667800232333,21,21,0,,0.07860864211368665
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,29,3,sum,9.092029070349287,2.9221117915779235e-15,21.30321694552212,0.0,67.35384834268113,21,21,0,,0.12336714727388234
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,30,3,sum,2.8705009028438475,1.3988465457655606e-15,4.732714187296222,0.0,16.14150420809605,21,21,0,,0.06211358739936644
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,31,3,sum,2.821030117058138,3.5072078157987813e-15,5.709906439756188,0.0,19.378298276457524,21,21,0,,0.055300097039924244
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,32,3,sum,5.070945278792529,2.9336474037507424e-15,13.117993519868055,0.0,59.176142909391274,21,21,0,,0.08411000658604402
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,33,3,sum,6.048451891251369,2.7157165486215856e-15,11.797843153938985,0.0,34.424639138496545,21,21,0,,0.11223077655724516
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,34,3,sum,4.625015804284817,8.004742940848982e-15,11.341009751533106,0.0,35.34054539628417,21,21,0,,0.0835782754887728
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,35,3,sum,6.132339422486403,4.008229861037027e-15,16.99143093934631,0.0,78.60484151026516,21,21,0,,0.09119400263538364
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,36,3,sum,3.8817463044067515,1.277474722656292e-15,7.465758771907108,0.0,31.107807490836045,21,21,0,,0.07892911530983795
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,37,3,sum,4.305993434295583,2.64548038643445e-15,11.441744238524125,0.0,53.13314016796867,21,21,0,,0.07435593706654031
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,38,3,sum,9.482335763256055,2.830040366143509e-15,23.737868901511845,0.0,79.37769063482477,21,21,0,,0.11819735259308597
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,39,3,sum,3.67212997758158,1.0017974449379952e-14,8.443439696034483,0.0,25.381221723952198,21,21,0,,0.07092071661334738
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,40,3,sum,3.0259739833162245,9.443068354485255e-15,4.9792290472962915,0.0,15.993234865450207,21,21,0,,0.061141366444960474
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,41,3,sum,4.2816923325694765,7.834148550342696e-15,9.900059258023438,0.0,34.827717078842944,21,21,0,,0.07462887577059114
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,42,3,sum,3.4900365602567716,1.862606638058669e-15,6.171055124134096,0.0,20.862585342665913,21,21,0,,0.07373441878065262
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,43,3,sum,5.353463264044661,2.6609248190385436e-15,12.228049722319025,0.0,43.688084571623705,21,21,0,,0.09539829295973859
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,44,3,sum,1.9196287894926034,1.4331174152466934e-14,3.9490298431957256,0.0,15.713853207554154,21,21,0,,0.03633581577418706
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,45,3,sum,4.841975114993533,3.4491856850232942e-15,9.507055540147874,0.0,31.98823432313699,21,21,0,,0.09177957763868451
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,46,3,sum,4.396291738163515,2.5218295349795384e-15,10.508964333310269,0.0,41.464329514357985,21,21,0,,0.08121019735821353
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,47,3,sum,7.33305125248378,1.358830110837516e-15,19.92586889236905,0.0,84.58867567405795,21,21,0,,0.10031632140648629
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,48,3,sum,9.544967804764914,3.857118619643749e-15,18.6174414055918,0.0,54.374102134871116,21,21,0,,0.14813558747641456
xxz_delta0.5,XXZ (Delta=0.5),7,5,entanglement_local,Entanglement + local cost,49,3,sum,7.135335665569347,1.319971818910358e-15,13.944149065308522,0.0,40.734213435187854,21,21,0,,0.1247649568521703
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,0,3,sum,7.610580709800562,4.272963229872308,9.049530230906218,0.31361904680478114,37.957312692141045,24,23,1,alpha_0,2.1652360498446406
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,1,3,sum,8.33977744007421,5.094194298474326,8.233006605572655,0.4393376512925543,28.90099109612767,24,23,1,alpha_0,2.6530327087335017
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,2,3,sum,5.873600209669976,3.310832603398658,7.551550692263227,0.3527860785150604,28.85511449691691,24,23,1,alpha_0,2.3538320549657246
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,3,3,sum,8.543965028965145,5.500238864905895,7.627636138792552,0.25866816781375,28.602736601576428,24,23,1,alpha_0,1.3957609636327648
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,4,3,sum,7.590319791834179,2.8999472817164356,10.965464709024186,0.023161451974364353,39.02521881719641,24,23,1,alpha_0,1.14375597970522
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,5,3,sum,6.31228049422592,2.8893567312377813,8.168054674427351,0.09023453720833308,29.45986815669449,24,23,1,alpha_0,1.555427516064131
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,6,3,sum,7.68769130974888,4.368708756014844,7.236867285799388,0.5252513060753067,28.9086926383412,24,23,1,alpha_0,1.505292911247291
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,7,3,sum,8.239539277052998,3.1726188671066677,10.890349523088222,0.4048019818635294,35.5344232910357,24,23,1,alpha_0,1.5908289765466488
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,8,3,sum,9.70551424315766,6.622322504802106,10.52222304182463,0.14343776635975253,40.89281911206473,24,23,1,alpha_0,1.5847205955150072
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,9,3,sum,6.670819044355709,2.3635708066587764,8.841282139488474,0.060044960471429216,36.427505967680844,24,23,1,alpha_0,3.1869398547134584
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,10,3,sum,7.979254860732829,4.141627507178826,6.781013885907849,0.7199922035954885,23.738069053250413,24,23,1,alpha_0,2.3867134147234172
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,11,3,sum,4.818325689350691,2.597143005576328,5.80204831403188,0.024548377031330854,21.565072137022636,24,23,1,alpha_0,1.2391985078268444
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,12,3,sum,9.779716338058204,5.0889995068185625,13.22477042576545,0.05573235029393575,58.49790931155883,24,23,1,alpha_0,3.9562602580211164
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,13,3,sum,8.284172588555958,3.617487363736359,9.836832408818536,0.7500920429987246,36.654861198921544,24,23,1,alpha_0,2.3159792434844904
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,14,3,sum,6.507984060672158,4.907322577302146,5.263588575975209,0.4550040908650786,20.021355655221992,24,23,1,alpha_0,1.6574991825254102
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,15,3,sum,6.771932855803315,2.9269067573689145,10.047394471761598,0.036354148681221235,45.21226787796228,24,23,1,alpha_0,2.052406316290319
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,16,3,sum,7.934232607220637,6.502259748804027,6.324080578705784,1.0804440240029358,29.98600535879597,24,23,1,alpha_0,1.727373413419083
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,17,3,sum,6.882784614762405,3.5652354445232897,6.959284035310868,0.5607857769064616,27.976768682871164,24,23,1,alpha_0,1.5262480193551375
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,18,3,sum,7.614834564381682,3.713395080071458,10.012548620696979,0.4365523966168098,45.90031679478082,24,23,1,alpha_0,1.7513504007181335
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,19,3,sum,8.640260624143538,3.5303307404305664,13.129400184701074,0.1741825116031779,60.63513396265422,24,23,1,alpha_0,2.1657498843133713
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,20,3,sum,4.456718285781318,3.274698736125548,3.7191692799609126,0.2376598212461357,12.709058839918052,24,23,1,alpha_0,0.9794930061615613
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,21,3,sum,7.819569882230035,3.2720717962741124,9.619944537817721,0.022479716808458686,37.218303619515794,24,23,1,alpha_0,1.2441820354401285
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,22,3,sum,8.347503296219749,5.362874850256247,8.368038382837954,0.5665307564769458,32.03496626379252,24,23,1,alpha_0,1.4620480230775055
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,23,3,sum,7.413105267075903,4.104723914144281,8.122717878142142,0.07892467157447387,32.33862501975039,24,23,1,alpha_0,2.231274106238004
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,24,3,sum,7.046989889634674,4.208803368494606,6.0424589022505,0.039208741059978215,21.126511892874277,24,23,1,alpha_0,1.6947230503194664
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,25,3,sum,8.945332343604743,6.2256512453396375,11.506641107584871,0.10022691301535315,53.36837076450608,24,23,1,alpha_0,2.0817623730419204
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,26,3,sum,6.768668065533397,3.524735252273012,7.363773284933348,0.0655191714893921,24.214442325863377,24,23,1,alpha_0,2.4967120567375396
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,27,3,sum,9.082925505970383,3.7684882311468075,11.533912724175245,0.11504222908605018,36.633925346326755,24,23,1,alpha_0,1.1593555785423586
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,28,3,sum,7.573044316433936,3.6614697608324662,9.16692767679782,0.046127504698061934,35.29383049589333,24,23,1,alpha_0,1.5439135035200817
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,29,3,sum,6.013040326941797,4.429866972235549,5.955916563315008,0.20241559943132564,25.547553847474138,24,23,1,alpha_0,1.1371513229287389
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,30,3,sum,5.92696384733968,3.782809317840677,5.918400990129324,0.05388606135811153,20.796936843197656,24,23,1,alpha_0,2.1811528981125528
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,31,3,sum,7.251451533772635,4.412862178660366,7.976233998595879,0.022972322870816735,25.772111297411616,24,23,1,alpha_0,1.8043891590842656
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,32,3,sum,9.242001297460318,3.2547887855615913,10.757110250335192,0.10367965181380111,35.61345193024522,24,23,1,alpha_0,1.5433198101859003
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,33,3,sum,5.7814179722037755,2.9505540634099976,7.077767791949297,0.11211594993200692,23.313485444158495,24,23,1,alpha_0,1.6410992146440584
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,34,3,sum,8.96604894377559,6.136313056059921,8.68276415867316,0.23845488857816885,39.304735663267365,24,23,1,alpha_0,2.0740512131283935
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,35,3,sum,10.65172434094095,6.795908759045258,11.671687160244028,0.2567608402288805,47.982731221225706,24,23,1,alpha_0,1.6941652786399695
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,36,3,sum,6.440826769379567,4.034383608468642,6.276746706740665,0.28008934374224026,27.519955224713385,24,23,1,alpha_0,1.2545016579820574
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,37,3,sum,8.970316922246761,4.775415426717949,12.979308361253572,0.23862452781338514,63.922346892925574,24,23,1,alpha_0,2.5523947346921125
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,38,3,sum,7.714266591913868,5.557783876819541,6.729902060048147,0.3420932291315011,24.795432439099017,24,23,1,alpha_0,1.5397368381083159
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,39,3,sum,12.466967347147122,10.957498031920542,11.048671967297041,0.7608568762989899,47.32531191698859,24,23,1,alpha_0,1.881513468440323
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,40,3,sum,6.092927087433489,3.292748975628455,6.608997853296194,0.003842356928141853,31.259404228244772,24,23,1,alpha_0,1.6206928064803579
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,41,3,sum,7.752235006513509,5.002124998979156,8.61560382625964,0.11427838231875093,36.30713909403347,24,23,1,alpha_0,1.6087641607827556
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,42,3,sum,6.413963335866131,2.858130871315054,7.519089873527595,0.0974624841689828,30.050375056582222,24,23,1,alpha_0,2.2561983245324972
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,43,3,sum,5.678501926168628,2.240475423514441,6.4109140683104835,0.3662808121567026,22.72770073975224,24,23,1,alpha_0,1.7594367049470943
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,44,3,sum,9.854271833057041,6.080154029471748,11.44144808287871,0.21644373881123535,43.742117866937214,24,23,1,alpha_0,1.8176323754968597
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,45,3,sum,6.4160175050746115,2.660576903682446,8.067076305713424,0.004310165886924239,28.344680471878466,24,23,1,alpha_0,1.3837966812766238
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,46,3,sum,8.4145159183176,5.215336725942698,8.965691413033895,0.010955992216302012,41.11598925351666,24,23,1,alpha_0,1.0295929580521013
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,47,3,sum,9.022746449975758,5.927411384232433,8.699275954395267,0.25967701356204786,38.4539547355404,24,23,1,alpha_0,1.595267965645499
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,48,3,sum,8.120814199401027,5.2812510835181685,9.66657270069505,0.07011027502917655,42.29984402253635,24,23,1,alpha_0,1.6564423865982658
xxz_delta0.5,XXZ (Delta=0.5),7,6,entanglement_residual,Entanglement + residual,49,3,sum,7.3698609656822,7.19866607049524,5.600458795108714,0.09731287801283801,19.813995738201143,24,23,1,alpha_0,0.8559741366691203
xxz_delta0.5,XXZ (Delta=0.5),7,7,combined,Combined (A+B+C),0,3,sum,7.823829266072708,3.6337866425081864,9.832520762817733,0.0,37.03088537558189,24,23,1,alpha_0,2.1755139875708642
xxz_delta0.5,XXZ (Delta=0.5),7,7,combined,Combined (A+B+C),1,3,sum,7.3410476765476975,4.117151891367681,8.708650705455197,0.0,27.90709315981667,24,23,1,alpha_0,2.2924436705013904
xxz_delta0.5,XXZ (Delta=0.5),7,7,combined,Combined (A+B+C),2,3,sum,5.643983551245929,2.8754214259579913,8.084483897254815,0.0,30.108666384167268,24,23,1,alpha_0,2.2314239710690082
xxz_delta0.5,XXZ (Delta=0.5),7,7,combined,Combined (A+B+C),3,3,sum,7.506999027303455,4.495006177365605,8.509549364910967,0.0,28.602736601576428,24,23,1,alpha_0,1.1288816891261562
