configuration_id,depth,budget,median_SNR_est,iqr_SNR_est,rms_SNR_est,fraction_SNR_est_geq_1,fraction_ci_excludes_zero,median_SNR_exact,median_absolute_bias,iqr_absolute_bias,sign_agreement_fraction,rms_exact_gradient_magnitude,exact_gradient_landscape_variance_across_inits,final_tfim_energy_mean,global_fidelity_mean,mean_entanglement_entropy,mean_purity,n_matched_observations,total_circuit_evaluations_mean
3,1,2000,4.53320823998565,7.3429862120422635,7.415704089121893,0.805,0.915,4.53679649436722,0.0017710452719434666,0.0025040784136556252,0.9825,0.10168386385002354,0.0005431414786566175,0.13435544892917903,0.046720832118519864,0.8139454004718933,0.6437681018293685,400,2000.0
3,2,250,0.6977817727928955,1.2237588510520407,1.5733126475231012,0.38375,0.66625,0.6939331345897947,0.006697795379125809,0.008865669150112188,0.90875,0.08430251807953726,0.0003932296635926246,-0.13630277378988237,0.0817185084866797,0.8122038363968308,0.6437683767894843,800,250.0
3,2,500,0.9960868231354004,1.7892697787589837,2.2873318882249287,0.5,0.755,0.9870933195501197,0.005005054515575754,0.006553803535972004,0.92875,0.08430251807953726,0.0003932296635926246,-0.13630277378988237,0.0817185084866797,0.8122038363968308,0.6437683767894843,800,500.0
3,2,1000,1.4241714657524982,2.5831299270851784,3.213942704007894,0.60375,0.7825,1.3912461620630159,0.0029317564999197924,0.004106232776515024,0.94625,0.08430251807953726,0.0003932296635926246,-0.13630277378988237,0.0817185084866797,0.8122038363968308,0.6437683767894843,800,1000.0
3,2,2000,2.019862146728588,3.6909835558050244,4.481214196036631,0.66375,0.8325,2.0136796753982074,0.0022964313329386157,0.0032431030298409307,0.95375,0.08430251807953726,0.0003932296635926246,-0.13630277378988237,0.0817185084866797,0.8122038363968308,0.6437683767894843,800,2000.0
3,3,250,0.3643993651904205,0.6713366315001099,1.0265411413199355,0.2025,0.5275,0.38876654922385334,0.007349749227117239,0.011359830944309516,0.8508333333333333,0.07731217069262858,0.0006292192085509526,-0.18535547958932067,0.07382416056180402,0.7534295393504848,0.6748876886766462,1200,250.0
3,3,500,0.5530365810356688,1.0426537861469671,1.5275536916041614,0.31166666666666665,0.6408333333333334,0.5865126865844812,0.0048198399107244215,0.007493548727241114,0.9066666666666666,0.07731217069262858,0.0006292192085509526,-0.18535547958932067,0.07382416056180402,0.7534295393504848,0.6748876886766462,1200,500.0
3,3,1000,0.8529248863220891,1.4969490958895615,2.1641420693727738,0.43666666666666665,0.7375,0.8287905109828864,0.003188737508357367,0.0055641123505693986,0.9283333333333333,0.07731217069262858,0.0006292192085509526,-0.18535547958932067,0.07382416056180402,0.7534295393504848,0.6748876886766462,1200,1000.0
3,3,2000,1.1721895560895967,2.0594999556395077,3.051667239439821,0.5566666666666666,0.8016666666666666,1.229671999405273,0.002146157792675534,0.003706969676389533,0.94,0.07731217069262858,0.0006292192085509526,-0.18535547958932067,0.07382416056180402,0.7534295393504848,0.6748876886766462,1200,2000.0
3,4,250,0.25143333490955067,0.4271510367092455,0.739616477014422,0.128125,0.390625,0.2196446162194383,0.008638439537890093,0.013221928366179105,0.7775,0.05845477268657561,0.00028660747782279536,-0.2532306434038072,0.0644346017280046,0.8229960717511866,0.6376693824614414,1600,250.0
3,4,500,0.3399877766166885,0.6347279956015957,1.086799474542726,0.1925,0.501875,0.3637844414893364,0.005042063210508474,0.00863972315478251,0.819375,0.05845477268657561,0.00028660747782279536,-0.2532306434038072,0.0644346017280046,0.8229960717511866,0.6376693824614414,1600,500.0
3,4,1000,0.5207712329094596,0.9857142767933861,1.5543893059022027,0.301875,0.624375,0.5388895397171918,0.003334933666551399,0.005821294807503684,0.883125,0.05845477268657561,0.00028660747782279536,-0.2532306434038072,0.0644346017280046,0.8229960717511866,0.6376693824614414,1600,1000.0
3,4,2000,0.7643643639230611,1.483758381156537,2.2517584458960287,0.435,0.706875,0.7970785421189801,0.0020379120451969553,0.0038139823085767835,0.9125,0.05845477268657561,0.00028660747782279536,-0.2532306434038072,0.0644346017280046,0.8229960717511866,0.6376693824614414,1600,2000.0
3,6,250,0.18199656728592892,0.262108939959264,0.5356011275189094,0.0575,0.2629166666666667,0.08890067987266992,0.008710828257285273,0.01495296724393327,0.6829166666666666,0.05172613808329308,0.00018855414862194975,0.3016971766102031,0.05237654172606783,0.7746408937371014,0.666504596650883,2400,250.0
3,6,500,0.22266527452240567,0.341706499793004,0.7561200210601428,0.10166666666666667,0.34708333333333335,0.17107239405668087,0.004148291155650073,0.00908154929001903,0.7616666666666667,0.05172613808329308,0.00018855414862194975,0.3016971766102031,0.05237654172606783,0.7746408937371014,0.666504596650883,2400,500.0
3,6,1000,0.29767841098496983,0.5053865993855735,1.0824717622844204,0.15791666666666668,0.465,0.2979383808324036,0.0025104567477404636,0.005781836276984194,0.8054166666666667,0.05172613808329308,0.00018855414862194975,0.3016971766102031,0.05237654172606783,0.7746408937371014,0.666504596650883,2400,1000.0
3,6,2000,0.4424689372252153,0.7797544423085645,1.553346488379717,0.24166666666666667,0.5883333333333334,0.45922119216314433,0.0014813127565134077,0.0037116621337264554,0.8816666666666667,0.05172613808329308,0.00018855414862194975,0.3016971766102031,0.05237654172606783,0.7746408937371014,0.666504596650883,2400,2000.0
4,1,250,0.5424047368439224,1.0618835786117709,1.7874573684146484,0.34173669467787116,0.57,0.5914835987680948,0.0014645813905991788,0.0032524865895483643,0.81,0.0692260798908368,0.0018514884565214663,0.13435544892917903,0.046720832118519864,0.8139454004718933,0.6437681018293685,400,250.0
4,1,500,0.7006862986781213,1.5805463108783726,2.563249053220721,0.43131868131868134,0.6925,0.737054243325824,0.001057289957322417,0.0021250249267039177,0.865,0.0692260798908368,0.0018514884565214663,0.13435544892917903,0.046720832118519864,0.8139454004718933,0.6437681018293685,400,500.0
